SMILES,Tg,FFV,Tc,Density,Rg
*Nc1cc(NC(=O)c2cc(OCCN(C)c3ccc([N+](=O)[O-])cc3)cc(C(*)=O)c2)cc(C(=O)OC)c1,,0.33483978,,,
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7cc(C(C)(C)C)c(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7C(C)(C)C)cc6C5=O)cc4)cc3)cc2)cc1,,0.39240961,,,
*Nc1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)c(N*)c(-c3ccc(C)cc3)c2-c2ccc(C)cc2)cc1,,0.3804246,,,
*c1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3ccc(C(F)(F)F)cc3)c3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,,0.38899686,,,
*CC(*)(C)C(=O)OCCCCCCCC/C=C\CCCCCCCC,,0.38969165,,,
*N=P(*)(Oc1ccc(CC)cc1)Oc1ccc(CC)cc1,,0.40095438,,,
*Nc1ccc2c(c1)C(c1ccccc1)(c1ccccc1)c1cc(N*)ccc1-2,,0.37169398,,,
*Oc1ccc(Oc2ccc(C(=O)Nc3ccc(Oc4ccc(NC(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1-c1ccccc1,,0.35976749,,,
*CC(C)(C)C1C(=O)N(c2c(CC)cccc2CC)C(=O)C1*,,0.36266864,,,
*Nc1ccc(C(C)(CC[C@](C)(c2ccc(N*)cc2)c2cccc(N)c2)c2ccc(N)cc2)cc1,,0.36112201,,,
*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)Nc4ccc(-c5ccc(NC(=O)c6ccc(*)cc6)cc5C(F)(F)F)c(C(F)(F)F)c4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,,0.36219263,,,
*CCCCCOc1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,,0.3413806,,,
*C=CC(C(=O)OCc1ccccc1)C(*)C(=O)OCc1ccccc1,,0.35713258,,,
*c1ccc(-c2ccc(Oc3ccc(C4(C)CC(C)(C)c5ccc(Oc6ccc(-c7ccc(N8C(=O)c9ccc(Oc%10ccc(C(C)(C)c%11ccc(Oc%12ccc%13c(c%12)C(=O)N(*)C%13=O)cc%11)cc%10)cc9C8=O)cc7)cc6C(F)(F)F)cc54)cc3)c(C(F)(F)F)c2)cc1,,0.37902457,,,
*CCN(CCOC(=O)Nc1cccc(NC(=O)O*)c1C)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,,0.35215357,,,
*CCCCCCOc1ccc(-c2ccc(O*)c3ccccc23)c2ccccc12,,0.36384128,,,
*CC(*)c1cc(C(=O)Oc2ccc(OCCCCCCCCCCCCCCCC)cc2)ccc1C(=O)Oc1ccc(OCCCCCCCCCCCCCCCC)cc1,,0.38467794,,,
*CCN(*)C(=O)c1cccc(F)c1,,0.34841899,,,
*O[Si](C)(C)c1ccc2ccc3c([Si](*)(C)C)ccc4ccc1c2c43,,0.39894601,,,
*CC(*)C(=O)c1ccc(C(C)C)cc1,,0.39294141,,,
*CC(*)(C)C(=O)OCCCCCn1c2ccccc2c2ccccc21,,0.35157663,,,
*C1C=CC(*)C1,,,0.2784999999999999,0.939550686,18.92440401
*Oc1ccc(C(=O)c2ccc(C(=O)c3ccc(*)c(C(C)C)c3)cc2)cc1C,,0.39987425,,,
*OC(=O)Nc1ccc(C)c(NC(=O)OC2COC3C(*)COC23)c1,,0.33930504,,,
*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5cnc6cc(-c7ccc8nc(*)cnc8c7)ccc6n5)cc4)cc3)cc2)cc1,,0.38383553,,,
*CCCCCCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)O*)cc1,,,0.304,,
*O[Si](C)(C)COC(=O)CCCCCCCCC(=O)Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C=C4CCCCC(=Cc5ccc(Oc6ccc(S(=O)(=O)c7ccc(OC(=O)CCCCCCCCC(=O)OC[Si](*)(C)C)cc7)cc6)cc5)C4=O)cc3)cc2)cc1,,0.36733579,,,
*NC1CCC(CCC2CCC(NC(=O)CCCCCCCCC(*)=O)CC2)CC1,,0.36490438,,,
*NSC1(N*)N=C(N)NC(N)=N1,,0.31058634,,,
*c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(O)c3)cc1O)C2=O,,0.37314442,,,
*Nc1cc2c(cc(N*)c3c(-c4ccc(C=C)cc4)c(-c4ccc(C=C)cc4)c(-c4ccc(C=C)cc4)c(-c4ccc(C=C)cc4)c32)c2ccccc12,,0.37091967,,,
*CC(*)C(=O)OC(C)CC(C)C,11.47675289,,0.207,0.905312834,11.11375504
*Oc1ccc(C(=O)c2ccc(Oc3ccc4c(=O)n5c6cc(-c7ccc8c(c7)nc7c9ccc(*)c%10cccc(c(=O)n87)c%109)ccc6nc5c5cccc3c45)cc2)cc1,,0.38178031,,,
*Nc1c(-c2ccccc2)cc(Cc2cc(-c3ccccc3)c(N*)c3ccccc23)c2ccccc12,,0.3626091,,,
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4C)cc3)cc2)c(C)c1,,0.38660473,,,
*OC(=O)c1cccc(OCCCCCCCCOc2cccc(C(=O)OC3COC4C(*)COC34)c2)c1,,0.34800981,,,
*CC#CC(C#CCOC(=O)CCCCCCCCC(=O)O*)=Cc1ccc(C#Cc2ccc(C=C(C#Cc3ccccc3)C#Cc3ccccc3)cc2)cc1,,0.397984,,,
*OC(CCCCCC)CC(*)=O,,0.37673739,,,
*c1ccc(Oc2ccc(-c3nc4ccc(S(=O)(=O)c5ccc6nc(*)[nH]c6c5)cc4[nH]3)cc2)cc1,315.1120806,,,,
*CC(*)(C)C(=O)OCc1ccc[se]1,,0.35173384,,,
*CCCCCCN(C)C(=O)CCCCCCCCCCCCCCC(=O)N(*)C,,,0.33,,
*CCCCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,,,0.3349999999999999,0.94573393,19.75537697
*N=P(*)(Oc1cccc(C)c1)Oc1cccc(C)c1,,0.3884914,,,
*Nc1ccc(-c2c(CC)ccc(N*)c2-c2ccccc2)cc1,,0.3658892,,,
*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-c5nnc(*)n5-c5cccc(C(F)(F)F)c5)cc4)cc3)cc2)cc1,,0.38422628,,,
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(*)=O)cc2)C(=O)OCCCCCC)cc1,,0.35216726,,,
*CC(C)CNC(=O)O*,,0.33053408,,,
*CCCCCCOc1ccc(C=Cc2ccc(O*)cc2)cc1,,0.36660231,,,
*Nc1ccc(C(C)(C)c2ccc(C(C)(C)c3ccc(Nc4ccc(C(O)(c5ccccc5)c5ccc(C(O)(c6ccccc6)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,,0.39392951,,,
*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)C6CCC(C7CCC8C(=O)N(*)C(=O)C8C7)CC6C5=O)cc4)cc3)cc2)cc1,,0.37853273,,,
*CCCC=C(*)c1ccc(Cl)cc1,,0.38684815,,,
*Oc1c(C)cc(-c2cc(C)c(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)c(CBr)c2)cc1CBr,,0.40843427,,,
*CC(*)(CC(=O)OC(C)C)C(=O)OC12CC3CC(CC(C3)C1)C2,,0.39313368,,,
*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(=O)c3cccc(C(*)=O)c3)c(C)c2)cc1C,,0.39532424,,,
*CC(*)c1cc(OC)c(OC(C)=O)c(OC)c1,,0.34893966,,,
*CC(CO*)(CS(=O)(=O)CCCC)CS(=O)(=O)CCCC,,0.38553918,,,
*CCCCCOC(=O)NCCCCCCNC(=O)O*,,0.33912475,,,
*Oc1cccc(OC(=O)Oc2ccc(OC(*)=O)cc2)c1,-104.3379932,,,,
*Oc1ccc(N=C(C)c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(C(C)=Nc6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,,0.37958544,,,
*CC(*)C(=O)OC12CC3CC(C)(CC(C)(C3)C1)C2,,0.37551115,0.1635,0.949969923,9.767195327
*Nc1ccc(C(=O)c2ccc(Nc3ccc4c(c3)c3cc(*)ccc3n4CC(CC)CCCC)cc2)cc1,,0.38972953,,,
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Cc3ccc(C(=O)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc3)c1)C2=O,,0.36964109,,,
*Nc1ccc(Cc2ccc(C3(c4ccc(Cc5ccc(N*)cc5)cc4)C=C[C@@H](CCCC)CC3)cc2)cc1,,0.36309112,,,
*CCCCCCCCCCCCCCc1ccc(-c2c(-c3ccccc3)cc(-c3ccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,,0.40147903,,0.950245541,20.47027569
*CC(*)(C)C(=O)OCCCCCCCCCCCCCCC(=O)NC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,,0.32366656,,,
*CCC1C(=O)N(CCCCCCCCCCCCCCCC)C(=O)C1*,,0.3913188,,,
*Oc1ccc(C(C)(c2ccccc2)c2ccc(Oc3ccc(C(=O)C(=O)c4ccc(*)cc4)cc3)cc2)cc1,,0.38132966,,,
*CCCCC[Si](*)(C)c1ccccc1,,0.38579865,,,
*Oc1ccc(NC(=O)c2ccc(C(c3ccc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(*)cc7)C7CC8CC(C7)CC6C8)cc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,,0.36728029,,,
*CCOC(=O)CCCCC(=O)OCCOC(=O)c1ccc(C(=O)O*)cc1,,0.32710546,,,
*Oc1cc(C(=O)c2ccccc2)c(Oc2ccc(*)cc2)cc1C(=O)c1ccccc1,,0.37661047,,,
*CC(*)CCCCCCCCCCCCCC,,0.40318632,0.3409999999999999,0.795879987,11.75279889
*Oc1ccc(-c2ccc(OC(=O)c3cc(OCCCCCC)c(C(*)=O)cc3OCCCCCC)cc2)cc1,,0.3630012,,,
*Oc1cc(CCCCCC)cc(OC(=O)c2cccc(C(*)=O)c2)c1,,0.36594345,,,
*CC(*)(C)C(=O)OCc1ccc(F)cc1F,,0.3435113,,,
*OC(=O)c1cccc(C(=O)Oc2ccc3c(c2)Oc2cc(*)ccc2C32OC(=O)c3ccccc32)c1,,0.35989808,,,
*Nc1cccc(CCc2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)c1,,0.35224446,,,
*Oc1ccc(C(c2ccc(Oc3c(F)c(F)c(COC(c4cccc(C(OCc5c(F)c(F)c(*)c(F)c5F)(C(F)(F)F)C(F)(F)F)c4)(C(F)(F)F)C(F)(F)F)c(F)c3F)cc2)(C(F)(F)F)C(F)(F)F)cc1,,0.34613414,,,
*O[Si](*)(CCCOCCOCCOCCOCCOCCOCCOC)CCCOCCOCCOCCOCCOCCOCCOC,,0.36320309,,,
*CCC1C(=O)N(CC)C(=O)C1*,,0.33175789,,,
*Nc1ccc([C@@H](CCCC)c2ccc(C3(c4ccc([C@H](CCCC)c5ccc(N*)cc5)cc4)CCC(CCCCC)CC3)cc2)cc1,,0.37086553,,,
*CC(*)(C)C(=O)OCCCCCCCCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,,0.35770288,,,
*CCCCCCCCCCOCCCCCCOCCCCCCO*,,,0.36175,0.880404561,21.78044662
*Nc1ccc(Oc2ccccc2)cc1N*,,0.33227989,,,
*OC(=O)OCCOCCOCCOC(=O)OC1COC2C(*)COC12,,0.32153252,,,
*Nc1ccc([C@H](CC)c2ccc(CCc3ccc([C@@H](CC)c4ccc(N*)cc4)cc3)cc2)cc1,,0.36308628,,,
*C(=O)N(*)CCCCCCCCCCCCCCCCCC,,,0.408,0.861970531,12.57201307
*c1ccc(OCCCCCCCCCCOc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,0.35237938,,,
*Nc1ccc([C@]2(c3ccccc3C)C=C[C@](N*)(c3ccccc3)C=C2)cc1,,0.35212894,,,
*Oc1c(-c2ccccc2)cc(*)cc1-c1cccc2ccccc12,,0.39947909,,,
*CCCCCCOC(=O)CC(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1,,0.35211181,,,
*CCN(*)C(=O)c1c(F)c(F)cc(F)c1F,,0.34317631,,,
*O[Si](C)(C)O[Si](C)(C)O[Si](*)(C)c1c(F)c(F)c(Cl)c(F)c1F,,0.40365353,,,
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C#Cc1ccc(C#C[Si](*)(C)C)cc1,,0.46291081,,,
*NC1CCC(N*)CC1,,0.335675645,,,
*CCC1CC(*)C2C3CC(C)C(C3)C12,,0.38823486,,,
*OC(CC(*)=O)C(Cl)(Cl)Cl,,0.34337601,,,
*CC(OC)C(C)(C(=O)OC)C(*)(C)C(=O)OC,,0.34091912,,,
*CCOC(=O)CCC(=O)OCCOC(=O)c1ccc(C(=O)O*)cc1,,0.32181742,,,
*O[Si](C)(CCC(F)(F)F)CCC(F)(F)CC[Si](*)(C)CCC(F)(F)F,,0.39640664,,,
*C1C(*)C2CC1C(C(=O)OCc1ccccc1)C2C(=O)OCc1ccccc1,,0.34460081,,,
*C(=O)c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(N8C(=O)c9ccc(*)cc9C8=O)cc7)cc5)C6=O)cc4)cc3)cc2)cc1,,0.37594298,,,
*CCCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O,,0.34164586,,,
*Nc1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)c(N*)c(-c3cccc4ccccc34)c2-c2cccc3ccccc23)cc1,,0.3785304,,,
*CC/C=C(/*)C(C)C,,,0.21,,
*c1ccc(Oc2ccc(N3C(=O)c4ccc(Sc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,0.37750321,,,
*c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc(C5(c6ccc7nc(*)cc(-c8ccccc8)c7c6)c6ccccc6C(=O)c6ccccc65)ccc4n3)cc2)cc1,,0.42706611,,,
*CC(*)c1ccc(C(=O)CCCCC)cc1,,0.38254246,,,
*CC(*)CCC,,,0.2463333333333333,,12.33123131
*C(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc5c(Oc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)cccc45)cc2)C3=O)c1,,0.35671803,,,
*c1ccc(C2(c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c3ccccc3-c3ccccc32)cc1,,0.43011281,,,
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C(C)(C)c8ccc(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)cc7)cc6C5=O)cc4)cc3)cc2)cc1,,0.36845813,,,
*CC(*)(C)C(=O)OC(C)C(F)(F)F,,,0.1139999999999999,1.11386163,13.75326334
*Nc1ccc(NC(=O)c2cc(-c3ccc(C(=O)OCC)c(C(*)=O)c3)ccc2C(=O)OCC)cc1,,0.34355176,,,
*Oc1c(C)cc(C2(c3cc(C)c(OC(=O)c4cccc(C(*)=O)c4)c(C)c3)CCC3CCCCC3C2)cc1C,,0.40660507,,,
*CC(*)(C)C(=O)OCCCCCCN(C)c1ccc(N=Nc2ccc(S(C)(=O)=O)cc2)cc1,,0.37549174,,,
*CCN(*)C(=O)CC12CC3CC(CC(C3)C1)C2,,0.35920026,,,
*CCC(=O)NCc1cc(C)c(CNC(=O)CCO*)cc1C,,0.32886329,,,
*c1ccc(Oc2c(C)cc(C(c3cccnc3)c3cc(C)c(Oc4ccc(N5C(=O)CC(Nc6ccc(Cc7ccc(NC8CC(=O)N(*)C8=O)cc7)cc6)C5=O)cc4)c(C)c3)cc2C)cc1,,0.38103363,,,
*C(=O)Nc1ccc(N2C(=O)CC(N3C(=O)c4ccc(*)cc4C3=O)C2=O)cc1,,0.34885907,,,
*c1ccc2c(c1)C(=O)N(c1ccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc1)C2=O,,0.37947284,,,
*CC/C=C(/*)CCCCCCCCCC,,,,0.81139035,13.05800565
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc(Oc2ccc([Si](*)(C)C)cc2)cc1,,0.41859746,,,
*Oc1ccc(C2(c3ccc(OC(*)=O)cc3C)CC3CC2C2C4CCC(C4)C32)cc1C,,0.39110607,,,
*C#CC(CCCCOC(=O)NCCCCCC)=C(*)CCCCOC(=O)NCCCCCC,5.219913288,,,,
*CCCCCCS(=O)(=O)c1ccc(N=Nc2ccc(N(C)CCCCCC(=O)O*)cc2)cc1,,0.37402313,,,
*Nc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(N*)ccc1-2,,0.37700036,,,
*Oc1c(C)cc(-c2cc(C)c(OC(=O)CCCCCC(*)=O)c(C)c2)cc1C,,0.36806189,,,
*CCOCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,,0.33440308,,,
*CCCC(C)CNC(=O)c1ccc(C(=O)N*)cc1,,0.33451946,,,
*OC(=O)c1cccc(OCCCCCCOc2cccc(C(=O)OC3COC4C(*)COC34)c2)c1,,0.34442932,,,
*C=C(C#N)C(=O)OCCCCCCCCCCOC(=O)C(C#N)=Cc1ccc2c(c1)c1cc(*)ccc1n2CCCCCCC,,0.37650468,,,
*Nc1ccc(-c2ccc3c(c2)C(C)(C)C[C@@]3(C)c2ccc(N*)cc2)cc1,,0.36588438,,,
*c1ccc(C(c2ccc(N3C(=O)c4ccc(Oc5ccc6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6c5)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,,0.37532506,,,
*C=CC1CC(*)C2C(=O)N(CCCCC)C(=O)C12,,0.36388882,,,
*Nc1ccc2c(c1)-c1ccc(N*)cc1C21c2cc(N)ccc2-c2ccc(N)cc21,,0.38509104,,,
*c1ccc(Sc2cc3c(cc2Sc2ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc2)C(=O)N(c2ccc(CC)cc2)C3=O)cc1,,0.38009761,,,
*Oc1c(C)cc(C(C)(C)c2cc(C)c(ON3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)CCC(C(C)(C)C)CC6)cc5)cc4C3=O)c(C)c2)cc1C,,0.38578028,,,
*c1cc(OC)c(*)cc1OC,63.90036252,,,,
*Cc1cc2cc(C(=O)Nc3cccc(NC(=O)c4cc5cc(*)c(OC(=O)COc6ccc7ccc(=O)oc7c6)cc5oc4=O)c3)c(=O)oc2cc1OC(=O)COc1ccc2ccc(=O)oc2c1,,0.32001904,,,
*CC(*)CC(CC)CC,,,0.219,,
*CC(*)(C)C(=O)Oc1ccc(C(=O)Oc2ccccc2)cc1,,0.34588936,,,
*CCCCCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O,,0.34124833,,,
*C(=O)Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc(N%12C(=O)c%13ccc(*)cc%13C%12=O)cc%11)cc%10)NC(=O)c%10ccccc%109)cc8)cc6)C7=O)cc5)cc4)NC(=O)c4ccccc43)cc2)cc1,,0.37607232,,,
*Nc1ccc(C(=O)c2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)cc1,,0.34499015,,,
*/C=C/c1cc(OCCCCCCCCCCCCCCCC)c(/C=C/c2ccc(*)cc2)cc1OCCCCCCCCCCCCCCCC,,,0.3329999999999999,0.88205721,15.92222857
*COc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,,0.33358286,,,
*CCCCCCCCOc1ccc(C=C2CCC(=Cc3ccc(OCCCCCCCCOP(=O)(O*)OC)c(OC)c3)C2=O)cc1OC,,0.36012749,,,
*Nc1ccc(-c2ccc(-c3ccc(N*)cc3)c(C(C)(C)C)c2)cc1,,0.36296603,,,
*Nc1cc(N*)c(/N=N/c2ccc(S(=O)(=O)O)cc2)c(N)c1C,,0.34174753,,,
*CCc1ccc(CCNC(=O)CCCCCCCCCCCCCCC(=O)N*)cc1,65.25488595,,,,
*c1ccc(N(c2ccc(C#N)cc2)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,0.41433043,,,
*CCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)CCCCCn3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,60.41501019,,,,
*CCC[Si](*)(C[Si](C)(C)c1ccccc1)C[Si](C)(C)c1ccccc1,,0.37926161,,,
*CCCCCCCCCCCOC(=O)c1cc(OCCCCCCCCCCOc2ccc(N=Nc3ccc(OC)cc3)cc2)cc(C(=O)OCCCCCCCCCCCOc2ccc(-c3ccc(O*)cc3)cc2)c1,,0.36806216,,,
*CCCCCC(=O)Nc1ccc(Oc2ccc(NC(=O)CCCCCN3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,0.33700629,,,
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OC(C)CC)cc1,,0.35396317,,,
*C(*)C(=O)OC(C)C,,0.38104788,,,
*Oc1cccc(NC(=O)c2cccc(C(=O)Nc3ccc(*)cc3)c2)c1,,0.34287767,,,
*N=P(N=P(N=S(*)(=O)NCCCC)(NCCCC)NCCCC)(NCCCC)NCCCC,,0.3991644,,,
*CC(*)(Cl)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(OCCCC)cc2)cc1,,0.35349732,,,
*CCP(Cl)(Cl)=Nc1ccc(N=P(*)(Cl)Cl)cc1,-27.34500252,,,,
*CC(*)(C)C(=O)OCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.34226697,,,
*c1ccc2oc(-c3ccc(C(c4ccccc4)(c4ccc(-c5nc6cc(C(*)(c7ccccc7)C(F)(F)F)ccc6o5)cc4)C(F)(F)F)cc3)nc2c1,,0.43791406,,,
*/C=C/c1ccc(Oc2ccc(-c3ccc(-c4ccc(-c5ccc(Oc6ccc(/C=C/c7ccc8c(c7)c7cc(*)ccc7n8CC(CC)CCCC)cc6)c(C(F)(F)F)c5)cc4)cc3)cc2C(F)(F)F)cc1,187.4626146,,,,
*C(C)=C(*)[Si](C)(C)CC,157.1009863,,,,
*/C=C/c1cc(OCCCCCCCCCCCC)c(*)cc1OC,,,0.251,0.902248035,20.35612021
*CCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N*,,,0.348,,
*CCN(CCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O)c1ccc(N=Nc2ccc(C3OCCO3)cc2)cc1,,0.35607146,,,
*Nc1cc(Cl)c(N*)cc1Cl,,0.34205564,,,
*NC(CCC(=O)OCCCCCC)C(*)=O,,0.3561514,,,
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCC(C)CC(*)=O)cc2)C(=O)OC)cc1,,0.33698176,,,
*Nc1ccc(-c2ccc(N*)c(-c3ccc(C(C)(C)C)cc3)c2-c2ccc(C(C)(C)C)cc2)cc1,,0.37953942,,,
*C=Cc1cc(OC)c(C=Cc2ccc(C=C(Oc3ccccc3)c3ccc(C(=Cc4ccc(*)cc4)c4ccc(Oc5ccccc5)cc4)cc3)cc2)cc1OC,,0.37691892,,,
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O*,,0.32095446,,,
*OC(C)COC(=O)c1cccc(C(*)=O)c1,,0.34359034,,,
*Oc1ccc(C(=O)c2ccc(C(=O)c3ccc(Oc4ccc(Cc5ccc(*)cc5)cc4)cc3)cc2)cc1,,0.3772016,,,
*CCCCCOC(=O)OCCCCCN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,,0.33554608,,,
*Nc1ccc(CC(C)(C)c2ccc(N)c(C[C@@](C)(CC)c3ccc(N*)cc3)c2)cc1,,0.35226185,,,
*CC(*)c1ccc(C(C)(O)CCCCC)cc1,,0.39339807,,,
*OC(COCC)COC(*)=O,,0.34611534,,,
*c1ccc(C(=O)c2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4C3=O)cc2)cc1,,0.36363712,,,
*OC(COC(=O)c1c(F)c(F)c(-c2c(F)c(F)c(C(*)=O)c(F)c2F)c(F)c1F)COc1ccc(N=Nc2ccc(C#N)cc2)cc1,,0.35000272,,,
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)CC(=O)N(*)C5=S)cc4)cc3)cc2)cc1,,0.37421708,,,
*CCC(=O)N*,,0.28900346,,,
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCCCC)cc1,,0.33911271,,,
*CC(*)(C)C(=O)OCc1ccccc1,,0.34737998,0.1755,1.051885651,12.3992761
*CC(*)(C)C(=O)OCCO[N+](=O)[O-],,0.49559463,,,
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)c(CCCC)c2)cc1CCCC,,0.39067771,,,
*c1ccc(Oc2ccc(N3C(=O)c4cccc(Oc5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5)c4C3=O)cc2)cc1,,0.36618707,,,
*CCCC1(C)CCN(C(=O)CCC(=O)N2CCC(*)(C)CC2)CC1,,0.34856982,,,
*Nc1cc(-c2ccccc2)c(-c2ccccc2)c(-c2ccccc2)c1N*,,0.36099506,,,
*CCN(*)C(=O)c1cc(F)ccc1F,,0.34543558,,,
*Oc1ccc(C2(c3ccc(OC(=O)CCC(*)=O)cc3)c3cc(OC)ccc3-c3ccc([N+](=O)[O-])cc32)cc1,,0.36261779,,,
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)c([N-][N+]#N)c1,196.3053138,,,,
*NCCCNCCCCNCCCN*,,0.34373829,,,
*NC1CCC(CCC2CCC(NC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,,0.36845122,,,
*c1ccc(C2(c3ccc(-c4cc(-c5ccccc5)c5cc(-c6ccc7nc(*)cc(-c8ccccc8)c7c6)ccc5n4)cc3)c3ccccc3C(=O)c3ccccc32)cc1,,0.46820776,,,
